frame,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
126,-2460.119873,0.000000,93.150002,-2185.609863,0.000000,0.000000,-0.000003,0.993305,-0.000003,0.115522,0.000000,-5.999900,0.000000
127,-2478.310059,0.000000,93.150002,-2183.149902,0.000000,0.000000,-0.000003,0.990076,-0.000003,0.140532,0.000000,-5.999900,0.000000
128,-2496.479980,0.000000,93.150002,-2180.699951,0.000000,0.000000,-0.000003,0.986218,-0.000003,0.165451,0.000000,-5.999900,0.000000
129,-2514.629883,0.000000,93.150002,-2178.250000,0.000000,0.000000,-0.000003,0.981733,-0.000003,0.190262,0.000000,-5.999900,0.000000
130,-2532.760010,0.000000,93.150002,-2175.800049,0.000000,0.000000,-0.000003,0.976624,-0.000003,0.214954,0.000000,-5.999900,0.000000
131,-2550.869873,0.000000,93.150002,-2173.349854,0.000000,0.000000,-0.000003,0.970894,-0.000003,0.239511,0.000000,-5.999900,0.000000
132,-2568.959961,0.000000,93.150002,-2170.899902,0.000000,0.000000,-0.000003,0.964547,-0.000003,0.263912,0.000000,-5.999900,0.000000
133,-2587.030029,0.000000,93.150002,-2168.449951,0.000000,0.000000,-0.000003,0.957587,-0.000003,0.288145,0.000000,-5.999900,0.000000
134,-2605.079834,0.000000,93.150002,-2166.000000,0.000000,0.000000,-0.000003,0.950018,-0.000003,0.312195,0.000000,-5.999900,0.000000
135,-2623.109863,0.000000,93.150002,-2163.550049,0.000000,0.000000,-0.000003,0.941844,-0.000003,0.336051,0.000000,-5.999900,0.000000
136,-2641.119873,0.000000,93.150002,-2161.099854,0.000000,0.000000,-0.000003,0.933071,-0.000003,0.359691,0.000000,-5.999900,0.000000
