frame,input.bJump,input.bJumped,input.Pitch,car.Location.X,car.Location.Y,car.Location.Z,car.LinearVelocity.X,car.LinearVelocity.Y,car.LinearVelocity.Z,car.Quaternion.X,car.Quaternion.Y,car.Quaternion.Z,car.Quaternion.W,car.AngularVelocity.X,car.AngularVelocity.Y,car.AngularVelocity.Z,ball.Location.X,ball.Location.Y,ball.Location.Z,ball.LinearVelocity.X,ball.LinearVelocity.Y,ball.LinearVelocity.Z,ball.Quaternion.X,ball.Quaternion.Y,ball.Quaternion.Z,ball.Quaternion.W,ball.AngularVelocity.X,ball.AngularVelocity.Y,ball.AngularVelocity.Z
451,True,True,-1.000000,0.000000,1387.559937,1002.039978,0.000000,420.919983,0.580000,-0.624447,0.624538,0.331665,0.331687,-5.500000,0.000000,0.000000,0.000000,2777.739990,786.479980,0.000000,708.679993,-53.149998,0.890242,-0.000003,-0.000003,0.455487,2.291600,0.000000,0.000000
452,True,True,-1.000000,0.000000,1391.069946,1002.039978,0.000000,420.919983,0.580000,-0.632022,0.632111,0.316991,0.317018,-5.500000,0.000000,0.000000,0.000000,2783.639893,786.039978,0.000000,708.500000,-53.129997,0.894550,-0.000003,-0.000003,0.446969,2.291600,0.000000,0.000000
453,True,True,-1.000000,0.000000,1394.579956,1002.039978,0.000000,420.919983,0.580000,-0.639251,0.639340,0.302145,0.302177,-5.500000,0.000000,0.000000,0.000000,2789.540039,785.599976,0.000000,708.320007,-53.110001,0.898776,-0.000003,-0.000003,0.438407,2.291600,0.000000,0.000000
454,True,True,-1.000000,0.000000,1398.089966,1002.039978,0.000000,420.919983,0.580000,-0.646129,0.646223,0.287136,0.287169,-5.500000,0.000000,0.000000,0.000000,2795.439941,785.159973,0.000000,708.140015,-53.090000,0.902920,-0.000003,-0.000003,0.429808,2.291600,0.000000,0.000000
455,True,True,-1.000000,0.000000,1401.599976,1002.039978,0.000000,420.919983,0.580000,-0.652657,0.652751,0.271972,0.272004,-5.500000,0.000000,0.000000,0.000000,2801.339844,784.719971,0.000000,707.959961,-53.070000,0.906984,-0.000003,-0.000003,0.421165,2.291600,0.000000,0.000000
456,True,True,-1.000000,0.000000,1405.109985,1002.039978,0.000000,420.919983,0.580000,-0.658828,0.658924,0.256656,0.256693,-5.500000,0.000000,0.000000,0.000000,2807.239990,784.279968,0.000000,707.779968,-53.049999,0.910964,-0.000003,-0.000003,0.412485,2.291600,0.000000,0.000000
457,True,True,-1.000000,0.000000,1408.619995,1002.039978,0.000000,420.919983,0.580000,-0.664644,0.664735,0.241200,0.241243,-5.500000,0.000000,0.000000,0.000000,2813.139893,783.839966,0.000000,707.599976,-53.029999,0.914862,-0.000003,-0.000003,0.403767,2.291600,0.000000,0.000000
458,True,True,-1.000000,0.000000,1412.130005,1002.039978,0.000000,420.919983,0.580000,-0.670093,0.670188,0.225614,0.225657,-5.500000,0.000000,0.000000,0.000000,2819.040039,783.399963,0.000000,707.419983,-53.009998,0.918676,-0.000003,-0.000003,0.395011,2.291600,0.000000,0.000000
459,True,True,-1.000000,0.000000,1415.640015,1002.039978,0.000000,420.919983,0.580000,-0.675180,0.675271,0.209904,0.209953,-5.500000,0.000000,0.000000,0.000000,2824.929932,782.959961,0.000000,707.239990,-52.989998,0.922405,-0.000003,-0.000003,0.386223,2.291600,0.000000,0.000000
460,True,True,-1.000000,0.000000,1419.150024,1002.039978,0.000000,420.919983,0.580000,-0.679895,0.679991,0.194081,0.194130,-5.500000,0.000000,0.000000,0.000000,2830.819824,782.519958,0.000000,707.059998,-52.969997,0.926051,-0.000003,-0.000003,0.377397,2.291600,0.000000,0.000000
461,True,True,-1.000000,0.000000,1422.659912,1002.039978,0.000000,420.919983,0.580000,-0.684244,0.684336,0.178150,0.178204,-5.500000,0.000000,0.000000,0.000000,2836.709961,782.079956,0.000000,706.880005,-52.949997,0.929612,-0.000003,-0.000003,0.368539,2.291600,0.000000,0.000000
462,True,True,-1.000000,0.000000,1426.169922,1002.039978,0.000000,420.919983,0.580000,-0.688219,0.688308,0.162122,0.162182,-5.500000,0.000000,0.000000,0.000000,2842.599854,781.639954,0.000000,706.700012,-52.930000,0.933088,-0.000003,-0.000003,0.359648,2.291600,0.000000,0.000000
463,True,True,-1.000000,0.000000,1429.679932,1002.039978,0.000000,420.919983,0.580000,-0.691818,0.691906,0.146008,0.146067,-5.500000,0.000000,0.000000,0.000000,2848.489990,781.200012,0.000000,706.519958,-52.910000,0.936478,-0.000003,-0.000003,0.350725,2.291600,0.000000,0.000000
464,True,True,-1.000000,0.000000,1433.189941,1002.039978,0.000000,420.919983,0.580000,-0.695038,0.695127,0.129813,0.129878,-5.500000,0.000000,0.000000,0.000000,2854.379883,780.760010,0.000000,706.339966,-52.889999,0.939784,-0.000003,-0.000003,0.341770,2.291600,0.000000,0.000000
465,True,True,-1.000000,0.000000,1436.699951,1002.039978,0.000000,420.919983,0.580000,-0.697882,0.697969,0.113547,0.113612,-5.500000,0.000000,0.000000,0.000000,2860.260010,780.320007,0.000000,706.159973,-52.869999,0.943004,-0.000003,-0.000003,0.332782,2.291600,0.000000,0.000000
466,True,True,-1.000000,0.000000,1440.209961,1002.039978,0.000000,420.919983,0.580000,-0.700342,0.700432,0.097223,0.097287,-5.500000,0.000000,0.000000,0.000000,2866.139893,779.880005,0.000000,705.979980,-52.849998,0.946139,-0.000003,-0.000003,0.323762,2.291600,0.000000,0.000000
467,True,True,-1.000000,0.000000,1443.719971,1002.039978,0.000000,420.919983,0.580000,-0.702424,0.702509,0.080844,0.080909,-5.500000,0.000000,0.000000,0.000000,2872.020020,779.440002,0.000000,705.799988,-52.829998,0.949186,-0.000003,-0.000003,0.314715,2.291600,0.000000,0.000000
468,True,True,-1.000000,0.000000,1447.229980,1002.039978,0.000000,420.919983,0.580000,-0.704123,0.704203,0.064422,0.064487,-5.500000,0.000000,0.000000,0.000000,2877.899902,779.000000,0.000000,705.619995,-52.809998,0.952149,-0.000003,-0.000003,0.305635,2.291600,0.000000,0.000000
469,True,True,-1.000000,0.000000,1450.739990,1002.039978,0.000000,420.919983,0.580000,-0.705434,0.705518,0.047963,0.048027,-5.500000,0.000000,0.000000,0.000000,2883.780029,778.559998,0.000000,705.440002,-52.789997,0.955024,-0.000003,-0.000003,0.296529,2.291600,0.000000,0.000000
470,True,True,-1.000000,0.000000,1454.250000,1002.039978,0.000000,420.919983,0.580000,-0.706362,0.706446,0.031476,0.031546,-5.500000,0.000000,0.000000,0.000000,2889.659912,778.119995,0.000000,705.260010,-52.770000,0.957812,-0.000003,-0.000003,0.287395,2.291600,0.000000,0.000000
471,True,True,-1.000000,0.000000,1457.760010,1002.039978,0.000000,420.919983,0.580000,-0.706907,0.706988,0.014973,0.015043,-5.500000,0.000000,0.000000,0.000000,2895.540039,777.679993,0.000000,705.079956,-52.750000,0.960513,-0.000003,-0.000003,0.278235,2.291600,0.000000,0.000000
472,True,True,-1.000000,0.000000,1461.270020,1002.039978,0.000000,420.919983,0.580000,-0.707064,0.707147,-0.001535,-0.001465,-5.500000,0.000000,0.000000,0.000000,2901.409912,777.239990,0.000000,704.899963,-52.730000,0.963125,-0.000003,-0.000003,0.269053,2.291600,0.000000,0.000000
473,True,True,-1.000000,0.000000,1464.779907,1002.039978,0.000000,420.919983,0.580000,-0.706837,0.706918,-0.018043,-0.017973,-5.500000,0.000000,0.000000,0.000000,2907.280029,776.799988,0.000000,704.719971,-52.709999,0.965651,-0.000003,-0.000003,0.259844,2.291600,0.000000,0.000000
474,True,True,-1.000000,0.000000,1468.289917,1002.039978,0.000000,420.919983,0.580000,-0.706222,0.706307,-0.034540,-0.034470,-5.500000,0.000000,0.000000,0.000000,2913.149902,776.359985,0.000000,704.539978,-52.689999,0.968087,-0.000003,-0.000003,0.250614,2.291600,0.000000,0.000000
475,True,True,-1.000000,0.000000,1471.799927,1002.039978,0.000000,420.919983,0.580000,-0.705224,0.705308,-0.051021,-0.050951,-5.500000,0.000000,0.000000,0.000000,2919.020020,775.919983,0.000000,704.359985,-52.669998,0.970437,-0.000003,-0.000003,0.241356,2.291600,0.000000,0.000000
476,True,True,-1.000000,0.000000,1475.309937,1002.039978,0.000000,420.919983,0.580000,-0.703843,0.703924,-0.067476,-0.067400,-5.500000,0.000000,0.000000,0.000000,2924.889893,775.479980,0.000000,704.179993,-52.649998,0.972697,-0.000003,-0.000003,0.232077,2.291600,0.000000,0.000000
477,True,True,-1.000000,0.000000,1478.819946,1002.039978,0.000000,420.919983,0.580000,-0.702079,0.702155,-0.083892,-0.083817,-5.500000,0.000000,0.000000,0.000000,2930.760010,775.039978,0.000000,704.000000,-52.629997,0.974870,-0.000003,-0.000003,0.222776,2.291600,0.000000,0.000000
478,True,True,-1.000000,0.000000,1482.329956,1002.039978,0.000000,420.919983,0.580000,-0.699932,0.700005,-0.100260,-0.100184,-5.500000,0.000000,0.000000,0.000000,2936.629883,774.599976,0.000000,703.820007,-52.610001,0.976952,-0.000003,-0.000003,0.213459,2.291600,0.000000,0.000000
479,True,True,-1.000000,0.000000,1485.839966,1002.039978,0.000000,420.919983,0.580000,-0.697401,0.697474,-0.116574,-0.116498,-5.500000,0.000000,0.000000,0.000000,2942.489990,774.159973,0.000000,703.640015,-52.590000,0.978946,-0.000003,-0.000003,0.204121,2.291600,0.000000,0.000000
480,True,True,-1.000000,0.000000,1489.349976,1002.039978,0.000000,420.919983,0.580000,-0.694494,0.694560,-0.132828,-0.132748,-5.500000,0.000000,0.000000,0.000000,2948.349854,773.719971,0.000000,703.459961,-52.570000,0.980850,-0.000003,-0.000003,0.194766,2.291600,0.000000,0.000000
481,True,True,-1.000000,0.000000,1492.859985,1002.039978,0.000000,420.919983,0.580000,-0.691203,0.691271,-0.149008,-0.148927,-5.500000,0.000000,0.000000,0.000000,2954.209961,773.279968,0.000000,703.279968,-52.549999,0.982665,-0.000003,-0.000003,0.185390,2.291600,0.000000,0.000000
482,True,True,-1.000000,0.000000,1496.369995,1002.039978,0.000000,420.919983,0.580000,-0.687540,0.687602,-0.165106,-0.165025,-5.500000,0.000000,0.000000,0.000000,2960.069824,772.839966,0.000000,703.099976,-52.529999,0.984390,-0.000003,-0.000003,0.175998,2.291600,0.000000,0.000000
483,True,True,-1.000000,0.000000,1499.880005,1002.039978,0.000000,420.919983,0.580000,-0.683499,0.683561,-0.181112,-0.181031,-5.500000,0.000000,0.000000,0.000000,2965.929932,772.399963,0.000000,702.919983,-52.509998,0.986026,-0.000003,-0.000003,0.166589,2.291600,0.000000,0.000000
484,True,True,-1.000000,0.000000,1503.390015,1002.039978,0.000000,420.919983,0.580000,-0.679086,0.679146,-0.197021,-0.196940,-5.500000,0.000000,0.000000,0.000000,2971.790039,771.959961,0.000000,702.739990,-52.489998,0.987572,-0.000003,-0.000003,0.157164,2.291600,0.000000,0.000000
485,True,True,-1.000000,0.000000,1506.900024,1002.039978,0.000000,420.919983,0.580000,-0.674301,0.674363,-0.212823,-0.212742,-5.500000,0.000000,0.000000,0.000000,2977.639893,771.519958,0.000000,702.559998,-52.469997,0.989028,-0.000003,-0.000003,0.147729,2.291600,0.000000,0.000000
486,True,True,-1.000000,0.000000,1510.409912,1002.039978,0.000000,420.919983,0.580000,-0.669149,0.669212,-0.228511,-0.228425,-5.500000,0.000000,0.000000,0.000000,2983.489990,771.079956,0.000000,702.380005,-52.449997,0.990394,-0.000003,-0.000003,0.138277,2.291600,0.000000,0.000000
487,True,True,-1.000000,0.000000,1513.919922,1002.039978,0.000000,420.919983,0.580000,-0.663635,0.663692,-0.244075,-0.243983,-5.500000,0.000000,0.000000,0.000000,2989.339844,770.639954,0.000000,702.200012,-52.430000,0.991669,-0.000003,-0.000003,0.128815,2.291600,0.000000,0.000000
488,True,True,-1.000000,0.000000,1517.429932,1002.039978,0.000000,420.919983,0.580000,-0.657760,0.657810,-0.259504,-0.259412,-5.500000,0.000000,0.000000,0.000000,2995.189941,770.200012,0.000000,702.019958,-52.410000,0.992853,-0.000003,-0.000003,0.119341,2.291600,0.000000,0.000000
489,True,True,-1.000000,0.000000,1520.939941,1002.039978,0.000000,420.919983,0.580000,-0.651524,0.651573,-0.274793,-0.274696,-5.500000,0.000000,0.000000,0.000000,3001.040039,769.760010,0.000000,701.839966,-52.389999,0.993947,-0.000003,-0.000003,0.109857,2.291600,0.000000,0.000000
490,True,True,-1.000000,0.000000,1524.449951,1002.039978,0.000000,420.919983,0.580000,-0.644931,0.644980,-0.289931,-0.289834,-5.500000,0.000000,0.000000,0.000000,3006.889893,769.320007,0.000000,701.659973,-52.369999,0.994951,-0.000003,-0.000003,0.100362,2.291600,0.000000,0.000000
491,True,True,-1.000000,0.000000,1527.959961,1002.039978,0.000000,420.919983,0.580000,-0.637988,0.638036,-0.304912,-0.304810,-5.500000,0.000000,0.000000,0.000000,3012.739990,768.880005,0.000000,701.479980,-52.349998,0.995864,-0.000003,-0.000003,0.090857,2.291600,0.000000,0.000000
492,True,True,-1.000000,0.000000,1531.469971,1002.039978,0.000000,420.919983,0.580000,-0.630700,0.630740,-0.319726,-0.319624,-5.500000,0.000000,0.000000,0.000000,3018.579834,768.440002,0.000000,701.299988,-52.329998,0.996686,-0.000003,-0.000003,0.081346,2.291600,0.000000,0.000000
493,True,True,-1.000000,0.000000,1534.979980,1002.039978,0.000000,420.919983,0.580000,-0.623066,0.623105,-0.334363,-0.334260,-5.500000,0.000000,0.000000,0.000000,3024.419922,768.000000,0.000000,701.119995,-52.309998,0.997417,-0.000003,-0.000003,0.071824,2.291600,0.000000,0.000000
494,True,True,-1.000000,0.000000,1538.489990,1002.039978,0.000000,420.919983,0.580000,-0.615093,0.615126,-0.348821,-0.348718,-5.500000,0.000000,0.000000,0.000000,3030.260010,767.559998,0.000000,700.940002,-52.289997,0.998058,-0.000003,-0.000003,0.062297,2.291600,0.000000,0.000000
495,True,True,-1.000000,0.000000,1542.000000,1002.039978,0.000000,420.919983,0.580000,-0.606785,0.606816,-0.363085,-0.362982,-5.500000,0.000000,0.000000,0.000000,3036.099854,767.119995,0.000000,700.760010,-52.270000,0.998607,-0.000003,-0.000003,0.052764,2.291600,0.000000,0.000000
496,True,True,-1.000000,0.000000,1545.510010,1002.039978,0.000000,420.919983,0.580000,-0.598142,0.598174,-0.377154,-0.377052,-5.500000,0.000000,0.000000,0.000000,3041.939941,766.679993,0.000000,700.579956,-52.250000,0.999065,-0.000003,-0.000003,0.043226,2.291600,0.000000,0.000000
497,True,True,-1.000000,0.000000,1549.020020,1002.039978,0.000000,420.919983,0.580000,-0.589176,0.589203,-0.391019,-0.390916,-5.500000,0.000000,0.000000,0.000000,3047.780029,766.239990,0.000000,700.399963,-52.230000,0.999433,-0.000003,-0.000003,0.033683,2.291600,0.000000,0.000000
498,True,True,-1.000000,0.000000,1552.529907,1002.039978,0.000000,420.919983,0.580000,-0.579886,0.579916,-0.404668,-0.404565,-5.500000,0.000000,0.000000,0.000000,3053.619873,765.799988,0.000000,700.219971,-52.209999,0.999709,-0.000003,-0.000003,0.024139,2.291600,0.000000,0.000000
499,True,True,-1.000000,0.000000,1556.039917,1002.039978,0.000000,420.919983,0.580000,-0.570283,0.570311,-0.418096,-0.417993,-5.500000,0.000000,0.000000,0.000000,3059.449951,765.369995,0.000000,700.039978,-52.189999,0.999894,-0.000003,-0.000003,0.014590,2.291600,0.000000,0.000000
